11.08 0.0 3.4653E-02 0.0
11.07 0.0 3.5401E-02 0.0
11.06 0.0 3.6166E-02 0.0
11.05 0.0 3.6948E-02 0.0
11.04 0.0 3.7747E-02 0.0
11.03 0.0 3.8562E-02 0.0
11.02 0.0 3.9395E-02 0.0
11.01 0.0 4.0246E-02 0.0
11.00 0.0 4.1116E-02 0.0
10.99 0.0 4.2005E-02 0.0
10.98 0.0 4.2913E-02 0.0
10.97 0.0 4.3841E-02 0.0
10.96 0.0 4.4789E-02 0.0
10.95 0.0 4.5758E-02 0.0
10.94 0.0 4.6749E-02 0.0
10.93 0.0 4.7761E-02 0.0
10.92 0.0 4.8795E-02 0.0
10.91 0.0 4.9852E-02 0.0
10.90 0.0 5.0931E-02 0.0
10.89 0.0 5.2033E-02 0.0
10.88 0.0 5.3160E-02 0.0
10.87 0.0 5.4311E-02 0.0
10.86 0.0 5.5487E-02 0.0
10.85 0.0 5.6689E-02 0.0
10.84 0.0 5.7918E-02 0.0
10.83 0.0 5.9173E-02 0.0
10.82 0.0 6.0456E-02 0.0
10.81 0.0 6.1767E-02 0.0
10.80 0.0 6.3108E-02 0.0
10.79 0.0 6.4477E-02 0.0
10.78 0.0 6.5876E-02 0.0
10.77 0.0 6.7306E-02 0.0
10.76 0.0 6.8766E-02 0.0
10.75 0.0 7.0258E-02 0.0
10.74 0.0 7.1782E-02 0.0
10.73 0.0 7.3341E-02 0.0
10.72 0.0 7.4933E-02 0.0
10.71 0.0 7.6561E-02 0.0
10.70 0.0 7.8224E-02 0.0
10.69 0.0 7.9924E-02 0.0
10.68 0.0 8.1662E-02 0.0
10.67 0.0 8.3438E-02 0.0
10.66 0.0 8.5253E-02 0.0
10.65 0.0 8.7108E-02 0.0
10.64 0.0 8.9002E-02 0.0
10.63 0.0 9.0938E-02 0.0
10.62 0.0 9.2915E-02 0.0
10.61 0.0 9.4937E-02 0.0
10.60 0.0 9.7003E-02 0.0
10.59 0.0 9.9114E-02 0.0
10.58 0.0 1.0127E-01 0.0
10.57 0.0 1.0348E-01 0.0
10.56 0.0 1.0573E-01 0.0
10.55 0.0 1.0804E-01 0.0
10.54 0.0 1.1039E-01 0.0
10.53 0.0 1.1280E-01 0.0
10.52 0.0 1.1526E-01 0.0
10.51 0.0 1.1777E-01 0.0
10.50 0.0 1.2034E-01 0.0
10.49 0.0 1.2297E-01 0.0
10.48 0.0 1.2565E-01 0.0
10.47 0.0 1.2839E-01 0.0
10.46 0.0 1.3119E-01 0.0
10.45 0.0 1.3406E-01 0.0
10.44 0.0 1.3698E-01 0.0
10.43 0.0 1.3997E-01 0.0
10.42 0.0 1.4303E-01 0.0
10.41 0.0 1.4616E-01 0.0
10.40 0.0 1.4936E-01 0.0
10.39 0.0 1.5262E-01 0.0
10.38 0.0 1.5596E-01 0.0
10.37 0.0 1.5937E-01 0.0
10.36 0.0 1.6285E-01 0.0
10.35 0.0 1.6641E-01 0.0
10.34 0.0 1.7005E-01 0.0
10.33 0.0 1.7378E-01 0.0
10.32 0.0 1.7758E-01 0.0
10.31 0.0 1.8147E-01 0.0
10.30 0.0 1.8544E-01 0.0
10.29 0.0 1.8950E-01 0.0
10.28 0.0 1.9366E-01 0.0
10.27 0.0 1.9790E-01 0.0
10.26 0.0 2.0224E-01 0.0
10.25 0.0 2.0668E-01 0.0
10.24 0.0 2.1121E-01 0.0
10.23 0.0 2.1584E-01 0.0
10.22 0.0 2.2057E-01 0.0
10.21 0.0 2.2541E-01 0.0
10.20 0.0 2.3035E-01 0.0
10.19 0.0 2.3541E-01 0.0
10.18 0.0 2.4058E-01 0.0
10.17 0.0 2.4586E-01 0.0
10.16 0.0 2.5126E-01 0.0
10.15 0.0 2.5679E-01 0.0
10.14 0.0 2.6243E-01 0.0
10.13 0.0 2.6820E-01 0.0
10.12 0.0 2.7410E-01 0.0
10.11 0.0 2.8012E-01 0.0
10.10 0.0 2.8628E-01 0.0
10.09 0.0 2.9257E-01 0.0
10.08 0.0 2.9901E-01 0.0
10.07 0.0 3.0559E-01 0.0
10.06 0.0 3.1231E-01 0.0
10.05 0.0 3.1919E-01 0.0
10.04 0.0 3.2622E-01 0.0
10.03 0.0 3.3340E-01 0.0
10.02 0.0 3.4075E-01 0.0
10.01 0.0 3.4826E-01 0.0
10.00 0.0 3.5594E-01 0.0
