rproj_fit_mult,vproj_fit_mult,vproj_fit_offset,gd_rproj_fit_mult,gd_vproj_fit_mult,gd_vproj_fit_offset,mu_HME,mu_HME_dyn,mu_HME_HAMngt7,P_G,C_G,P_H,C_H,mu_HME_dw,P_G_dw,C_G_dw,P_H_dw,C_H_dw,P_G_dwgt1,C_G_dwgt1,P_H_dwgt1,C_H_dwgt1,mu_HME_dwgt1,n_dwgroups,n_Ngt1dwgroups
3,4,200,1,6,100,0.1609999999999996,0.3420153021630324,0.22199999999999953,0.9895296807441044,0.901049109231146,0.9348515644796743,0.9609927749942607,0.1623783668193168,0.9993373621713316,0.9038614165965152,0.9926382948276711,0.9495929452878833,0.9626068376068376,0.9615384615384616,0.8783783783783784,0.9662162162162162,0.18125673363863254,7336,130
3,4,200,1,6,200,0.1609999999999996,0.3420153021630324,0.22199999999999953,0.9895296807441044,0.901049109231146,0.9348515644796743,0.9609927749942607,0.1623783668193168,0.9993373621713316,0.9038614165965152,0.9926382948276711,0.9495929452878833,0.9626068376068376,0.9615384615384616,0.8783783783783784,0.9662162162162162,0.18125673363863254,7336,130
3,4,200,1,6,300,0.1609999999999996,0.3420153021630324,0.22199999999999953,0.9895296807441044,0.901049109231146,0.9348515644796743,0.9609927749942607,0.1623783668193168,0.9993373621713316,0.9038614165965152,0.9926382948276711,0.9495929452878833,0.9626068376068376,0.9615384615384616,0.8783783783783784,0.9662162162162162,0.18125673363863254,7336,130
3,4,200,2,1,0,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9893144580988955,0.9008150408838045,0.934512829826428,0.9607623432573587,0.16300000000000026,0.9990644789867588,0.9035624968846517,0.9921897740309518,0.9492878290996389,0.9472222222222222,0.9551282051282051,0.8552631578947368,0.9616228070175438,0.18951346727726676,7334,130
3,4,200,2,1,100,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,1,200,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,1,300,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,2,0,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890650447276526,0.9079408605067029,0.9341810081252887,0.9647534209405059,0.16300000000000026,0.9988478557101955,0.9127363031765241,0.9917504067198797,0.9545724414800334,0.9592140921409213,0.9691056910569107,0.8913043478260869,0.9724637681159422,0.17300000000000004,7257,205
3,4,200,2,2,100,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,2,200,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,2,300,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,3,0,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890332502206147,0.9105807919339785,0.9341810081252887,0.9662466185956324,0.16300000000000026,0.9988435530966651,0.9161448619850672,0.9917504067198797,0.9565495943798576,0.9639607279693486,0.9727011494252874,0.9027237354085603,0.9753566796368354,0.17425673363863337,7230,232
3,4,200,2,3,100,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,3,200,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,3,300,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,4,0,0.16167133442744838,0.3420153021630324,0.22199999999999953,0.9890285241918367,0.9109731990841331,0.9341810081252887,0.9664678330630586,0.16300000000000026,0.9988429129378479,0.9166520000210401,0.9917504067198797,0.9568425059205724,0.9645715630885122,0.9731638418079097,0.9042145593869731,0.9757343550447,0.17425673363863337,7226,236
3,4,200,2,4,100,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,4,200,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,4,300,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,5,0,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890261596496367,0.9111695295149702,0.9341810081252887,0.9665784402967718,0.16356755022897362,0.9988425925925926,0.9169057796445232,0.9917504067198797,0.9569889616909297,0.9648692810457516,0.973389355742297,0.9049429657794676,0.9759188846641319,0.17325673363863348,7224,238
3,4,200,2,5,100,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,5,200,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,5,300,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,6,0,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,6,100,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,6,200,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,2,6,300,0.16100000000000136,0.3420153021630324,0.22199999999999953,0.9890249769962958,0.9112677264682535,0.9341810081252887,0.9666337439136283,0.16300000000000026,0.9988424323534388,0.9170327221586647,0.9917504067198797,0.9570621895761084,0.9650162715016272,0.9735006973500698,0.9053030303030303,0.9760101010101009,0.17300000000000004,7223,239
3,4,200,3,1,0,0.1620000000000008,0.3420153021630324,0.22199999999999953,0.9889277575858383,0.9057273367511972,0.9339044900410061,0.9633892650580443,0.1639999999999997,0.9986448933473806,0.9098842039510836,0.9913842672939863,0.9527661536456261,0.9469832735961768,0.9534050179211468,0.8714953271028038,0.9571651090342678,0.1880000000000006,7277,186
3,4,200,3,1,100,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,1,200,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,1,300,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,2,0,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9883838530473983,0.9153103440167921,0.9330749357881579,0.9686615431983681,0.16499999999999915,0.9980900356423368,0.922277176032362,0.9902858490163061,0.9597472120326598,0.9521173271173271,0.9702797202797203,0.8909657320872274,0.9750778816199377,0.17651346727726883,7170,286
3,4,200,3,2,100,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,2,200,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,2,300,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,3,0,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882295351703259,0.9186782626658241,0.9329090249375883,0.9705234316325384,0.16499999999999915,0.99794022365511,0.9266508763880061,0.9900661653607701,0.9622125508336753,0.9545063639490884,0.9699002407980736,0.8986111111111111,0.9765432098765432,0.17651346727726855,7134,323
3,4,200,3,3,100,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,3,200,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,3,300,0.16300000000000026,0.3420153021630324,0.22199999999999953,0.9882154295909461,0.919779195326171,0.9329090249375883,0.9711133368790082,0.16499999999999915,0.9979370427566411,0.9280818969748751,0.9900661653607701,0.9629936482755811,0.9558725392058725,0.971805138471805,0.9013513513513514,0.9780780780780781,0.17575673363863414,7123,333
3,4,200,3,4,0,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9882399929096214,0.919387329475057,0.9330196321713013,0.9708921224115821,0.16499999999999915,0.9979618718044645,0.9275711773501734,0.9902126211311275,0.9627007367348663,0.9558426207362378,0.9714623438027693,0.9027397260273973,0.9777777777777779,0.1789999999999985,7128,329
3,4,200,3,4,100,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9882367273294138,0.9197966707220263,0.9331302394050145,0.9711133368790082,0.16499999999999915,0.9979610136452243,0.9281020845125664,0.990214450214775,0.9629990672756871,0.9565036593479708,0.9718895542248835,0.904054054054054,0.9780780780780781,0.17600000000000016,7125,334
3,4,200,3,4,200,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9882348687235253,0.9197879339759176,0.9330196321713013,0.9711133368790082,0.16499999999999915,0.9979607274315304,0.9280919921605889,0.9902126211311275,0.9629936482755811,0.9563730397063731,0.971805138471805,0.9037940379403794,0.9780186690755797,0.17574483963080517,7124,333
3,4,200,3,4,300,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9882367273294138,0.9197966707220263,0.9331302394050145,0.9711133368790082,0.16499999999999915,0.9979610136452243,0.9281020845125664,0.990214450214775,0.9629990672756871,0.9565036593479708,0.9718895542248835,0.904054054054054,0.9780780780780781,0.17600000000000016,7125,334
3,4,200,3,5,0,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9882361501886464,0.9196877501251415,0.9330196321713013,0.9710580332621517,0.16499999999999915,0.9979610136452243,0.9279617336353734,0.9902126211311275,0.9629204203904024,0.9562416331994645,0.9717202141900938,0.9035326086956522,0.9779589371980677,0.17600000000000016,7125,332
3,4,200,3,5,100,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9882367273294138,0.9197966707220263,0.9331302394050145,0.9711133368790082,0.16499999999999915,0.9979610136452243,0.9281020845125664,0.990214450214775,0.9629990672756871,0.9565036593479708,0.9718895542248835,0.904054054054054,0.9780780780780781,0.17600000000000016,7125,334
3,4,200,3,5,200,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9882348687235253,0.9197879339759176,0.9330196321713013,0.9711133368790082,0.16499999999999915,0.9979607274315304,0.9280919921605889,0.9902126211311275,0.9629936482755811,0.9563730397063731,0.971805138471805,0.9037940379403794,0.9780186690755797,0.17574483963080517,7124,333
3,4,200,3,5,300,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9882367273294138,0.9197966707220263,0.9331302394050145,0.9711133368790082,0.16499999999999915,0.9979610136452243,0.9281020845125664,0.990214450214775,0.9629990672756871,0.9565036593479708,0.9718895542248835,0.904054054054054,0.9780780780780781,0.17600000000000016,7125,334
3,4,200,3,6,0,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9882348687235253,0.9197879339759176,0.9330196321713013,0.9711133368790082,0.16499999999999915,0.9979607274315304,0.9280919921605889,0.9902126211311275,0.9629936482755811,0.9563730397063731,0.971805138471805,0.9037940379403794,0.9780186690755797,0.17574483963080517,7124,333
3,4,200,3,6,100,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9882367273294138,0.9197966707220263,0.9331302394050145,0.9711133368790082,0.16499999999999915,0.9979610136452243,0.9281020845125664,0.990214450214775,0.9629990672756871,0.9565036593479708,0.9718895542248835,0.904054054054054,0.9780780780780781,0.17600000000000016,7125,334
3,4,200,3,6,200,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9882348687235253,0.9197879339759176,0.9330196321713013,0.9711133368790082,0.16499999999999915,0.9979607274315304,0.9280919921605889,0.9902126211311275,0.9629936482755811,0.9563730397063731,0.971805138471805,0.9037940379403794,0.9780186690755797,0.17574483963080517,7124,333
3,4,200,3,6,300,0.16300000000000026,0.3416090276552065,0.22199999999999953,0.9882367273294138,0.9197966707220263,0.9331302394050145,0.9711133368790082,0.16499999999999915,0.9979610136452243,0.9281020845125664,0.990214450214775,0.9629990672756871,0.9565036593479708,0.9718895542248835,0.904054054054054,0.9780780780780781,0.17600000000000016,7125,334
3,4,200,4,1,0,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9884793383809176,0.9094157228573346,0.933185543021871,0.9653433261869755,0.16500000000000092,0.9981294555063914,0.914647034313058,0.9904323047866636,0.9553535389219393,0.9409267345948569,0.9541484716157205,0.8712121212121212,0.9564393939393939,0.18899999999999872,7232,229
3,4,200,4,1,100,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,1,200,0.16399999999999793,0.341616078045727,0.22199999999999953,0.9874748511186511,0.9262967736650103,0.9316923453667444,0.9745052920462094,0.1659999999999986,0.9970866054814395,0.9365920170525172,0.9884551518868393,0.96748495856654,0.9491886688668867,0.9708470847084708,0.8948281299274676,0.976943831248467,0.18182301259494252,7046,404
3,4,200,4,1,300,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,2,0,0.16399999999999793,0.341616078045727,0.22199999999999953,0.9877347703404988,0.9209687994212167,0.9320794706847402,0.971629503969669,0.16500000000000092,0.9973446274657031,0.9296392161272752,0.98896774708309,0.9636771085372489,0.946111111111111,0.9665079365079365,0.8882459312839059,0.9717299578059071,0.18273451889241463,7103,350
3,4,200,4,2,100,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,2,200,0.16399999999999793,0.341616078045727,0.22199999999999953,0.9874748511186511,0.9262967736650103,0.9316923453667444,0.9745052920462094,0.1659999999999986,0.9970866054814395,0.9365920170525172,0.9884551518868393,0.96748495856654,0.9491886688668867,0.9708470847084708,0.8948281299274676,0.976943831248467,0.18182301259494252,7046,404
3,4,200,4,2,300,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,3,0,0.16300000000000203,0.341616078045727,0.22199999999999953,0.9875347547116236,0.9246795957779278,0.9318029526004574,0.9736573032544089,0.16500000000000092,0.9971408120565701,0.9344793079643261,0.9886016076571966,0.9663621309938003,0.9482193732193732,0.9668091168091167,0.8935094585779517,0.9734906139015729,0.18100000000000094,7063,390
3,4,200,4,3,100,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,3,200,0.16399999999999793,0.341616078045727,0.22199999999999953,0.9874748511186511,0.9262967736650103,0.9316923453667444,0.9745052920462094,0.1659999999999986,0.9970866054814395,0.9365920170525172,0.9884551518868393,0.96748495856654,0.9491886688668867,0.9708470847084708,0.8948281299274676,0.976943831248467,0.18182301259494252,7046,404
3,4,200,4,3,300,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,4,0,0.16399999999999956,0.341616078045727,0.22199999999999953,0.9874634268381789,0.9257882105961265,0.9316923453667444,0.9742287739619268,0.16600000000000037,0.997065034116516,0.93592786160148,0.9884551518868393,0.9671188191406467,0.9482638888888889,0.9693055555555554,0.8938911867642381,0.975624845335313,0.1852345188924131,7051,400
3,4,200,4,4,100,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,4,200,0.16399999999999793,0.341616078045727,0.22199999999999953,0.9874748511186511,0.9262967736650103,0.9316923453667444,0.9745052920462094,0.1659999999999986,0.9970866054814395,0.9365920170525172,0.9884551518868393,0.96748495856654,0.9491886688668867,0.9708470847084708,0.8948281299274676,0.976943831248467,0.18182301259494252,7046,404
3,4,200,4,4,300,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,5,0,0.1639999999999997,0.341616078045727,0.22199999999999953,0.9874762270550327,0.9261950163571266,0.9316923453667444,0.9744499884293528,0.16600000000000037,0.9970870189048138,0.9364591105650681,0.9884551518868393,0.9674117306813613,0.9490625861593603,0.9707747449682934,0.8945954487989886,0.9768928220255654,0.18299999999999983,7047,403
3,4,200,4,5,100,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,5,200,0.16399999999999793,0.341616078045727,0.22199999999999953,0.9874748511186511,0.9262967736650103,0.9316923453667444,0.9745052920462094,0.1659999999999986,0.9970866054814395,0.9365920170525172,0.9884551518868393,0.96748495856654,0.9491886688668867,0.9708470847084708,0.8948281299274676,0.976943831248467,0.18182301259494252,7046,404
3,4,200,4,5,300,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,6,0,0.16399999999999793,0.341616078045727,0.22199999999999953,0.9874748511186511,0.9262967736650103,0.9316923453667444,0.9745052920462094,0.1659999999999986,0.9970866054814395,0.9365920170525172,0.9884551518868393,0.96748495856654,0.9491886688668867,0.9708470847084708,0.8948281299274676,0.976943831248467,0.18182301259494252,7046,404
3,4,200,4,6,100,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,4,6,200,0.16399999999999793,0.341616078045727,0.22199999999999953,0.9874748511186511,0.9262967736650103,0.9316923453667444,0.9745052920462094,0.1659999999999986,0.9970866054814395,0.9365920170525172,0.9884551518868393,0.96748495856654,0.9491886688668867,0.9708470847084708,0.8948281299274676,0.976943831248467,0.18182301259494252,7046,404
3,4,200,4,6,300,0.16399999999999793,0.3416090276552065,0.22199999999999953,0.9874768091410907,0.9263048702514471,0.9318029526004574,0.9745052920462094,0.1659999999999986,0.9970870189048138,0.9366010149215319,0.988457238324308,0.9674897198846588,0.9493141289437586,0.9709190672153635,0.895059786028949,0.9769946157611356,0.18299999999999983,7047,405
3,4,200,5,1,0,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9878400448424082,0.9119657804329431,0.9320241670678836,0.9665600057578194,0.16499999999999915,0.997355784077574,0.9179518508641888,0.9888945191979113,0.9569645523958701,0.9276510350654837,0.9505703422053232,0.8543682795698924,0.9492607526881721,0.18615634592827743,7196,263
3,4,200,5,1,100,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,1,200,0.16299999999999848,0.341616078045727,0.22199999999999953,0.9863734293854737,0.9309297563040444,0.9296461115430523,0.9766068294867578,0.16500000000000092,0.9957476092733146,0.9426819684212184,0.9857457201352282,0.9702676182033295,0.9357263107263107,0.9690957190957191,0.8742209218904134,0.9711105879891192,0.1800000000000015,6983,462
3,4,200,5,1,300,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
3,4,200,5,2,0,0.16300000000000026,0.341616078045727,0.22199999999999953,0.9867255587771755,0.9250438390895592,0.9303097549453307,0.9734913924038393,0.16499999999999915,0.9961173391356448,0.9349720711629586,0.9866244547573724,0.9661424473382643,0.9322744774477448,0.9631463146314633,0.8698314979096563,0.9641773733047823,0.17900000000000027,7047,404
3,4,200,5,2,100,0.16299999999999848,0.3416090276552065,0.22199999999999953,0.9863755228921108,0.9309373968177276,0.9297567187767654,0.9766068294867578,0.16500000000000092,0.9957482181494209,0.9426901754704136,0.9857482033265045,0.970271972044565,0.9358651307895368,0.9691624670026396,0.8744573487289653,0.9711648913951547,0.18115634592827612,6984,463
