15.850  1.8036e-11  7.5049e-13  15.1417
15.849  1.8441e-11  7.6893e-13  15.1206
15.848  1.8853e-11  7.8779e-13  15.0996
15.847  1.9274e-11  8.0706e-13  15.0786
15.846  1.9704e-11  8.2676e-13  15.0577
15.845  2.0143e-11  8.4691e-13  15.0367
15.844  2.0591e-11  8.6750e-13  15.0159
15.843  2.1048e-11  8.8855e-13  14.9950
15.842  2.1514e-11  9.1006e-13  14.9742
15.841  2.1990e-11  9.3205e-13  14.9535
15.840  2.2475e-11  9.5452e-13  14.9327
15.839  2.2970e-11  9.7749e-13  14.9121
15.838  2.3476e-11  1.0010e-12  14.8914
15.837  2.3991e-11  1.0250e-12  14.8708
15.836  2.4517e-11  1.0495e-12  14.8503
15.835  2.5053e-11  1.0745e-12  14.8297
15.834  2.5600e-11  1.1001e-12  14.8093
15.833  2.6158e-11  1.1263e-12  14.7888
15.832  2.6727e-11  1.1530e-12  14.7684
15.831  2.7307e-11  1.1803e-12  14.7480
15.830  2.7900e-11  1.2082e-12  14.7277
15.829  2.8503e-11  1.2367e-12  14.7074
15.828  2.9119e-11  1.2658e-12  14.6872
15.827  2.9747e-11  1.2956e-12  14.6669
15.826  3.0387e-11  1.3260e-12  14.6468
15.825  3.1040e-11  1.3570e-12  14.6266
15.824  3.1706e-11  1.3887e-12  14.6065
15.823  3.2385e-11  1.4211e-12  14.5865
15.822  3.3077e-11  1.4542e-12  14.5664
15.821  3.3783e-11  1.4880e-12  14.5465
15.820  3.4502e-11  1.5225e-12  14.5265
15.819  3.5236e-11  1.5577e-12  14.5066
15.818  3.5984e-11  1.5937e-12  14.4867
15.817  3.6746e-11  1.6304e-12  14.4669
15.816  3.7523e-11  1.6680e-12  14.4471
15.815  3.8316e-11  1.7063e-12  14.4273
15.814  3.9123e-11  1.7454e-12  14.4076
15.813  3.9946e-11  1.7853e-12  14.3879
15.812  4.0785e-11  1.8261e-12  14.3682
15.811  4.1640e-11  1.8678e-12  14.3486
15.810  4.2512e-11  1.9103e-12  14.3290
15.809  4.3400e-11  1.9537e-12  14.3095
15.808  4.4305e-11  1.9980e-12  14.2899
15.807  4.5228e-11  2.0432e-12  14.2705
15.806  4.6168e-11  2.0894e-12  14.2510
15.805  4.7126e-11  2.1365e-12  14.2316
15.804  4.8102e-11  2.1846e-12  14.2122
15.803  4.9097e-11  2.2337e-12  14.1929
15.802  5.0110e-11  2.2838e-12  14.1736
15.801  5.1143e-11  2.3350e-12  14.1543
15.800  5.2195e-11  2.3872e-12  14.1351
15.799  5.3267e-11  2.4404e-12  14.1159
15.798  5.4359e-11  2.4948e-12  14.0967
15.797  5.5472e-11  2.5503e-12  14.0776
15.796  5.6606e-11  2.6069e-12  14.0585
15.795  5.7761e-11  2.6646e-12  14.0394
15.794  5.8937e-11  2.7236e-12  14.0204
15.793  6.0135e-11  2.7837e-12  14.0014
15.792  6.1356e-11  2.8451e-12  13.9824
15.791  6.2599e-11  2.9077e-12  13.9635
15.790  6.3865e-11  2.9715e-12  13.9446
15.789  6.5155e-11  3.0367e-12  13.9258
